Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2025-01-28 05:51:39","15.9 ℃","94.5 %","133.3 °","0.5 m/s","1012.5 hPa","0 mm","90 %",
"2025-01-28 06:06:39","15.6 ℃","94 %","150 °","1 m/s","1012.6 hPa","0 mm","89 %",
"2025-01-28 06:21:39","15.5 ℃","94.5 %","149.1 °","0.9 m/s","1012.7 hPa","0 mm","89 %",
"2025-01-28 06:36:39","15.7 ℃","94.5 %","158.9 °","0.9 m/s","1012.7 hPa","0 mm","89 %",
"2025-01-28 06:51:39","15.5 ℃","94 %","151.4 °","0.5 m/s","1012.9 hPa","0 mm","89 %",
"2025-01-28 07:06:39","15.5 ℃","94.5 %","142.6 °","0.4 m/s","1012.8 hPa","0 mm","89 %",
"2025-01-28 07:21:39","15.5 ℃","94.5 %","107.8 °","0.3 m/s","1012.8 hPa","0 mm","87 %",
"2025-01-28 07:36:40","15.7 ℃","94.5 %","135.6 °","0.8 m/s","1012.8 hPa","0 mm","87 %",
"2025-01-28 07:51:39","16 ℃","94.5 %","114.9 °","0.4 m/s","1012.9 hPa","0 mm","87 %",
"2025-01-28 08:06:39","17.3 ℃","94.5 %","112.8 °","0.5 m/s","1013.4 hPa","0 mm","87 %",
"2025-01-28 08:21:39","18.6 ℃","94.5 %","88.4 °","0.2 m/s","1013.9 hPa","0 mm","87 %",
"2025-01-28 08:36:39","18.8 ℃","93 %","267.3 °","0.8 m/s","1014.1 hPa","0 mm","100 %",
"2025-01-28 08:51:39","19.3 ℃","92.5 %","257.1 °","0.4 m/s","1014.5 hPa","0 mm","100 %",
"2025-01-28 09:06:39","21.7 ℃","91.5 %","108.9 °","0.8 m/s","1015.3 hPa","0 mm","100 %",
"2025-01-28 09:21:39","23.3 ℃","84.5 %","87.4 °","1.3 m/s","1014.5 hPa","0 mm","100 %",
"2025-01-28 09:36:39","24.2 ℃","75.5 %","80 °","2.4 m/s","1014.5 hPa","0 mm","100 %",
"2025-01-28 09:51:39","24.4 ℃","74 %","14.8 °","0.3 m/s","1014.7 hPa","0 mm","100 %",
"2025-01-28 10:06:39","23.7 ℃","78 %","42.4 °","1.5 m/s","1014.9 hPa","0 mm","100 %",
"2025-01-28 10:21:39","24.1 ℃","75 %","112.8 °","2 m/s","1014.7 hPa","0 mm","100 %",
"2025-01-28 10:36:40"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 10:51:39","24.1 ℃","73 %","37 °","0.8 m/s","1014.3 hPa","0 mm","100 %",
"2025-01-28 11:06:40"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 11:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 11:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 11:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 12:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 12:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 12:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 12:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 13:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 13:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 13:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 13:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 14:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 14:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 14:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 14:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 15:06:39","27.6 ℃","58 %","91.6 °","1.7 m/s","1009 hPa","0 mm","100 %",
"2025-01-28 15:21:39","27.3 ℃","60 %","139.5 °","1.7 m/s","1008.9 hPa","0 mm","100 %",
"2025-01-28 15:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 15:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 16:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 16:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 16:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 16:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 17:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 17:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 17:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 17:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 18:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 18:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 18:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 18:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 19:06:41"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-28 19:21:39","22.1 ℃","81 %","84.1 °","2.2 m/s","1009.8 hPa","0 mm","100 %",
"2025-01-28 19:36:39","21.9 ℃","82 %","98.8 °","1.8 m/s","1010.1 hPa","0 mm","100 %",
"2025-01-28 19:51:39","21.7 ℃","82 %","91.6 °","1.9 m/s","1010.3 hPa","0 mm","100 %",
"2025-01-28 20:06:39","21.6 ℃","82.5 %","63.6 °","1.7 m/s","1010.4 hPa","0 mm","100 %",
"2025-01-28 20:21:39","21.6 ℃","82.5 %","74.6 °","1.3 m/s","1010.6 hPa","0 mm","100 %",
"2025-01-28 20:36:39","21.6 ℃","82.5 %","105.8 °","1.5 m/s","1010.9 hPa","0 mm","100 %",
"2025-01-28 20:51:39","21.6 ℃","83 %","102.6 °","1.2 m/s","1011.1 hPa","0 mm","100 %",
"2025-01-28 21:06:39","21.5 ℃","83.5 %","88.3 °","2.3 m/s","1011.3 hPa","0 mm","100 %",
"2025-01-28 21:21:39","21.5 ℃","84 %","65.6 °","2.5 m/s","1011.4 hPa","0 mm","100 %",
"2025-01-28 21:36:39","21.5 ℃","84 %","86.7 °","1.2 m/s","1011.5 hPa","0 mm","100 %",
"2025-01-28 21:51:39","21.4 ℃","84 %","74.2 °","0.6 m/s","1011.6 hPa","0 mm","100 %",
"2025-01-28 22:06:39","21.4 ℃","84.5 %","83.9 °","1.5 m/s","1011.7 hPa","0 mm","99 %",
"2025-01-28 22:21:39","21.3 ℃","85 %","89.2 °","1.6 m/s","1011.8 hPa","0 mm","99 %",
"2025-01-28 22:36:39","21.4 ℃","85 %","82.3 °","1.4 m/s","1011.7 hPa","0 mm","99 %",
"2025-01-28 22:51:39","21.3 ℃","85 %","103 °","1.2 m/s","1011.9 hPa","0 mm","99 %",
"2025-01-28 23:06:39","21.3 ℃","85.5 %","122.2 °","0.4 m/s","1012.1 hPa","0 mm","98 %",
"2025-01-28 23:21:39","21.3 ℃","85.5 %","97.7 °","1.1 m/s","1012.1 hPa","0 mm","98 %",
"2025-01-28 23:36:39","21.4 ℃","85.5 %","100.7 °","0.8 m/s","1012.2 hPa","0 mm","98 %",
"2025-01-28 23:51:39","21.4 ℃","85.5 %","119.4 °","0.4 m/s","1012.2 hPa","0 mm","98 %",
"2025-01-29 00:06:39","21.3 ℃","85.5 %","83.7 °","0.3 m/s","1012.1 hPa","0 mm","98 %",
"2025-01-29 00:21:39","21.4 ℃","86 %","103.7 °","0.3 m/s","1012 hPa","0 mm","96 %",
"2025-01-29 00:36:39","21.4 ℃","86 %","108.8 °","0.2 m/s","1011.9 hPa","0 mm","96 %",
"2025-01-29 00:51:39","21.4 ℃","86 %","116.2 °","0.4 m/s","1011.9 hPa","0 mm","96 %",
"2025-01-29 01:06:39","21.3 ℃","86.5 %","239.3 °","0.1 m/s","1011.7 hPa","0 mm","96 %",
"2025-01-29 01:21:39","21 ℃","87 %","226.2 °","0.1 m/s","1011.6 hPa","0 mm","95 %",
"2025-01-29 01:36:39","20.8 ℃","87.5 %","244.1 °","0.2 m/s","1011.5 hPa","0 mm","95 %",
"2025-01-29 01:51:39","20.8 ℃","88 %","282.1 °","0.2 m/s","1011.3 hPa","0 mm","95 %",
"2025-01-29 02:06:39","20.7 ℃","88 %","296.6 °","0.2 m/s","1011.1 hPa","0 mm","95 %",
"2025-01-29 02:21:39","20.4 ℃","89 %","99.5 °","0.7 m/s","1011 hPa","0 mm","95 %",
"2025-01-29 02:36:39","20.5 ℃","90 %","122.6 °","0.3 m/s","1010.8 hPa","0 mm","93 %",
"2025-01-29 02:51:39","20.5 ℃","89.5 %","266.1 °","0.6 m/s","1010.7 hPa","0 mm","93 %",
"2025-01-29 03:06:39","20.5 ℃","90 %","187.3 °","0.2 m/s","1010.5 hPa","0 mm","93 %",
"2025-01-29 03:21:39","20.5 ℃","90 %","79.6 °","0.6 m/s","1010.4 hPa","0 mm","93 %",
"2025-01-29 03:36:39","20.5 ℃","90 %","309.9 °","0.2 m/s","1010.2 hPa","0 mm","93 %",
"2025-01-29 03:51:39","20.4 ℃","90 %","160.8 °","0.1 m/s","1010.2 hPa","0 mm","92 %",
"2025-01-29 04:06:39","20.3 ℃","90 %","100.2 °","0.6 m/s","1009.9 hPa","0 mm","92 %",
"2025-01-29 04:21:39","20.3 ℃","90.5 %","72.6 °","0.6 m/s","1009.9 hPa","0 mm","92 %",
"2025-01-29 04:36:39","20.2 ℃","90.5 %","103.1 °","0.6 m/s","1010.1 hPa","0 mm","92 %",
"2025-01-29 04:51:39","20 ℃","90.5 %","299.6 °","0.2 m/s","1009.8 hPa","0 mm","91 %",
"2025-01-29 05:06:39","20 ℃","91 %","99.3 °","0.7 m/s","1010 hPa","0 mm","91 %",
"2025-01-29 05:21:39","20 ℃","91.5 %","103.3 °","0.3 m/s","1010 hPa","0 mm","91 %",
"2025-01-29 05:36:39","20 ℃","91.5 %","250.8 °","0.7 m/s","1010 hPa","0 mm","91 %",
"2025-01-29 05:51:39","19.9 ℃","91.5 %","219.9 °","0.1 m/s","1010 hPa","0 mm","89 %",
"2025-01-29 06:06:39","19.8 ℃","92 %","217.4 °","0.3 m/s","1010 hPa","0 mm","89 %",
"2025-01-29 06:21:39","19.7 ℃","92 %","341.6 °","0.2 m/s","1010 hPa","0 mm","89 %",
"2025-01-29 06:36:39","19.7 ℃","92 %","128 °","0.4 m/s","1010.1 hPa","0 mm","89 %",
"2025-01-29 06:51:39","19.6 ℃","92.5 %","171.6 °","0.6 m/s","1010.3 hPa","0 mm","89 %",
"2025-01-29 07:06:39","19.6 ℃","92.5 %","219.4 °","0.1 m/s","1010.4 hPa","0 mm","88 %",
"2025-01-29 07:21:39","20.1 ℃","92.5 %","97.7 °","0.6 m/s","1010.8 hPa","0 mm","88 %",
"2025-01-29 07:36:39","20.2 ℃","92 %","193.7 °","0.3 m/s","1010.7 hPa","0 mm","88 %",
"2025-01-29 07:51:39","20.6 ℃","92 %","76.6 °","0.8 m/s","1011 hPa","0 mm","88 %",
"2025-01-29 08:06:39","20.8 ℃","90.5 %","96.1 °","0.7 m/s","1011.1 hPa","0 mm","88 %",
"2025-01-29 08:21:39","21.3 ℃","88.5 %","292.8 °","0.1 m/s","1011 hPa","0 mm","89 %",
"2025-01-29 08:36:39","21.9 ℃","86 %","23.7 °","0.4 m/s","1011.1 hPa","0 mm","89 %",
"2025-01-29 08:51:39","22.1 ℃","85 %","243.5 °","0.1 m/s","1011.2 hPa","0 mm","89 %",
"2025-01-29 09:06:39","22 ℃","85.5 %","112.9 °","0.5 m/s","1011.3 hPa","0 mm","89 %",
"2025-01-29 09:21:39","23 ℃","82.5 %","61.4 °","0.6 m/s","1011.6 hPa","0 mm","90 %",
"2025-01-29 09:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","90 %",
"2025-01-29 09:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","90 %",
"2025-01-29 10:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","90 %",
"2025-01-29 10:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","90 %",
"2025-01-29 10:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 10:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 11:06:39","26.4 ℃","70.5 %","330.6 °","0.5 m/s","1011 hPa","0 mm","100 %",
"2025-01-29 11:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 11:36:44"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 11:51:39","27.5 ℃","67.5 %","93.9 °","0.5 m/s","1010.3 hPa","0 mm","100 %",
"2025-01-29 12:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 12:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 12:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 12:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 13:06:41"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 13:21:39","29.4 ℃","58.5 %","47.6 °","1.5 m/s","1008 hPa","0 mm","100 %",
"2025-01-29 13:36:39","29.8 ℃","57 %","91.8 °","1.6 m/s","1007.5 hPa","0 mm","100 %",
"2025-01-29 13:51:39","29.5 ℃","59 %","78.8 °","1.9 m/s","1007.3 hPa","0 mm","100 %",
"2025-01-29 14:06:39","29.6 ℃","56 %","145.7 °","3.1 m/s","1006.7 hPa","0 mm","100 %",
"2025-01-29 14:21:39","29.9 ℃","57.5 %","42.7 °","2 m/s","1006.7 hPa","0 mm","100 %",
"2025-01-29 14:36:39","29.9 ℃","56 %","98.5 °","1.1 m/s","1006.2 hPa","0 mm","100 %",
"2025-01-29 14:51:39","29.2 ℃","59.5 %","102.7 °","2 m/s","1006 hPa","0 mm","100 %",
"2025-01-29 15:06:39","29.4 ℃","58.5 %","78.6 °","1.4 m/s","1005.7 hPa","0 mm","100 %",
"2025-01-29 15:21:39","29.4 ℃","57 %","56.5 °","2.9 m/s","1005.3 hPa","0 mm","100 %",
"2025-01-29 15:36:39","29 ℃","57 %","111.8 °","1.3 m/s","1005.2 hPa","0 mm","100 %",
"2025-01-29 15:51:39","28.8 ℃","57.5 %","91.1 °","2.3 m/s","1004.7 hPa","0 mm","100 %",
"2025-01-29 16:06:39","29.5 ℃","56 %","66.3 °","1.2 m/s","1004.7 hPa","0 mm","100 %",
"2025-01-29 16:21:39","28.8 ℃","61.5 %","48.9 °","3.1 m/s","1004.8 hPa","0 mm","100 %",
"2025-01-29 16:36:39","28.2 ℃","64.5 %","65.7 °","2.5 m/s","1004.6 hPa","0 mm","100 %",
"2025-01-29 16:51:39","28.4 ℃","63.5 %","86.3 °","2.2 m/s","1004.6 hPa","0 mm","100 %",
"2025-01-29 17:06:41","27 ℃","67 %","76.8 °","1 m/s","1004.4 hPa","0 mm","100 %",
"2025-01-29 17:21:39","27 ℃","67.5 %","47.2 °","1.3 m/s","1004.7 hPa","0 mm","100 %",
"2025-01-29 17:36:39","26.7 ℃","68.5 %","67.6 °","1.5 m/s","1004.7 hPa","0 mm","100 %",
"2025-01-29 17:51:39","25.9 ℃","71 %","66.7 °","3.4 m/s","1004.8 hPa","0 mm","100 %",
"2025-01-29 18:06:39","25.3 ℃","73.5 %","81.6 °","2.3 m/s","1005 hPa","0 mm","100 %",
"2025-01-29 18:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 18:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 18:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 19:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 19:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 19:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 19:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 20:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-29 20:21:39","22.1 ℃","86 %","77.5 °","0.8 m/s","1006.8 hPa","0 mm","100 %",
"2025-01-29 20:36:39","21.9 ℃","86.5 %","118.6 °","2.1 m/s","1006.7 hPa","0 mm","100 %",
"2025-01-29 20:51:39","21.8 ℃","87 %","59.8 °","0.9 m/s","1007.2 hPa","0 mm","100 %",
"2025-01-29 21:06:39","21.7 ℃","88 %","118.3 °","1.3 m/s","1007.3 hPa","0 mm","100 %",
"2025-01-29 21:21:39","21.6 ℃","88.5 %","88 °","1.6 m/s","1007.5 hPa","0 mm","100 %",
"2025-01-29 21:36:39","21.5 ℃","89 %","97.2 °","1.6 m/s","1007.8 hPa","0 mm","100 %",
"2025-01-29 21:51:39","21.4 ℃","89.5 %","99 °","0.7 m/s","1007.8 hPa","0 mm","100 %",
"2025-01-29 22:06:39","21.4 ℃","90 %","104.2 °","2.3 m/s","1007.9 hPa","0 mm","100 %",
"2025-01-29 22:21:39","21.4 ℃","90.5 %","96.1 °","1.7 m/s","1008.1 hPa","0 mm","100 %",
"2025-01-29 22:36:39","21.5 ℃","91 %","119.2 °","1.5 m/s","1008.2 hPa","0 mm","100 %",
"2025-01-29 22:51:39","21.5 ℃","91 %","147.9 °","1.3 m/s","1008.2 hPa","0 mm","98 %",
"2025-01-29 23:06:39","21.5 ℃","91.5 %","103.9 °","0.9 m/s","1008.2 hPa","0 mm","98 %",
"2025-01-29 23:21:39","21.5 ℃","91.5 %","124.5 °","1 m/s","1008.1 hPa","0 mm","98 %",
"2025-01-29 23:36:39","21.5 ℃","92 %","92.3 °","0.9 m/s","1007.9 hPa","0 mm","98 %",
"2025-01-29 23:51:39","21.3 ℃","92 %","91.8 °","1 m/s","1007.9 hPa","0 mm","98 %",
"2025-01-30 00:06:39","21.2 ℃","92.5 %","88.9 °","1.3 m/s","1007.7 hPa","0 mm","97 %",
"2025-01-30 00:21:39","21.1 ℃","92.5 %","81.3 °","1.1 m/s","1007.7 hPa","0 mm","97 %",
"2025-01-30 00:36:39","21.2 ℃","92.5 %","90 °","1.3 m/s","1007.6 hPa","0 mm","97 %",
"2025-01-30 00:51:39","21.1 ℃","93 %","104.2 °","2 m/s","1007.7 hPa","0 mm","97 %",
"2025-01-30 01:06:39","21.2 ℃","93 %","76.2 °","1.6 m/s","1007.5 hPa","0 mm","96 %",
"2025-01-30 01:21:39","21.1 ℃","93 %","88.8 °","1.5 m/s","1007.4 hPa","0 mm","96 %",
"2025-01-30 01:36:39","21.1 ℃","93 %","85.9 °","1.5 m/s","1007.4 hPa","0 mm","96 %",
"2025-01-30 01:51:39","21.1 ℃","93.5 %","79 °","1.4 m/s","1007.3 hPa","0 mm","96 %",
"2025-01-30 02:06:39","20.5 ℃","92.5 %","271.9 °","0.9 m/s","1007 hPa","0 mm","96 %",
"2025-01-30 02:21:39","20 ℃","93 %","340.5 °","0.4 m/s","1006.7 hPa","0 mm","94 %",
"2025-01-30 02:51:39","20 ℃","94 %","251 °","0.4 m/s","1006.6 hPa","0 mm","94 %",
"2025-01-30 03:06:39","20.2 ℃","93.5 %","131.3 °","0.3 m/s","1006.5 hPa","0 mm","94 %",
"2025-01-30 03:21:39","20.2 ℃","93.5 %","263.5 °","1 m/s","1006.5 hPa","0 mm","93 %",
"2025-01-30 03:36:39","20.2 ℃","94 %","111.6 °","0.9 m/s","1006.5 hPa","0 mm","93 %",
"2025-01-30 03:51:39","20.2 ℃","93.5 %","142.1 °","0.4 m/s","1006.4 hPa","0 mm","93 %",
"2025-01-30 04:06:39","20.2 ℃","94 %","257.7 °","0.1 m/s","1006.4 hPa","0 mm","93 %",
"2025-01-30 04:21:39","20.1 ℃","94 %","98.8 °","0.7 m/s","1006.2 hPa","0 mm","91 %",
"2025-01-30 04:36:39","20.2 ℃","94 %","209.9 °","0.3 m/s","1006.2 hPa","0 mm","91 %",
"2025-01-30 04:51:39","20.2 ℃","94 %","99.4 °","0.6 m/s","1006.4 hPa","0 mm","91 %",
"2025-01-30 05:06:39","20.2 ℃","94 %","98.5 °","0.8 m/s","1006.5 hPa","0 mm","91 %",
"2025-01-30 05:21:39","20.5 ℃","94 %","16.1 °","0.2 m/s","1006.4 hPa","0 mm","91 %",
"2025-01-30 05:36:39","20.7 ℃","94 %","266.7 °","0.3 m/s","1006.5 hPa","0 mm","90 %",
"2025-01-30 05:51:39","20.7 ℃","94 %","119.8 °","0.2 m/s","1006.7 hPa","0 mm","90 %",
"2025-01-30 06:06:39","20.5 ℃","94 %","128.4 °","0.2 m/s","1006.9 hPa","0 mm","90 %",
"2025-01-30 06:21:39","20.8 ℃","94 %","61.1 °","0.4 m/s","1007.1 hPa","0 mm","90 %",
"2025-01-30 06:36:39","20.7 ℃","94 %","304 °","0.3 m/s","1007.1 hPa","0 mm","90 %",
"2025-01-30 06:51:39","20.5 ℃","94 %","169.5 °","0.2 m/s","1007.1 hPa","0 mm","88 %",
"2025-01-30 07:06:39","20.5 ℃","94 %","100.6 °","0.7 m/s","1007.4 hPa","0 mm","88 %",
"2025-01-30 07:21:39","20.2 ℃","94 %","142.2 °","0.7 m/s","1007.4 hPa","0 mm","88 %",
"2025-01-30 07:36:39","20.3 ℃","94 %","111.3 °","0.8 m/s","1007.6 hPa","0 mm","88 %",
"2025-01-30 07:51:39","20.6 ℃","94 %","255.8 °","0.4 m/s","1007.8 hPa","0 mm","87 %",
"2025-01-30 08:21:39","20.9 ℃","94 %","124.8 °","0.3 m/s","1008 hPa","0 mm","87 %",
"2025-01-30 08:36:39","21.3 ℃","93.5 %","143.9 °","0.2 m/s","1008.2 hPa","0 mm","87 %",
"2025-01-30 08:51:39","21.8 ℃","93 %","244.7 °","0.2 m/s","1008.4 hPa","0 mm","89 %",
"2025-01-30 09:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2025-01-30 09:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2025-01-30 09:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2025-01-30 09:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2025-01-30 10:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-30 10:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-30 10:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-30 10:51:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-30 11:06:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-30 11:21:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-30 11:36:43"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2025-01-30 11:51:39","30.1 ℃","63.5 %","105.3 °","0.9 m/s","1007.1 hPa","0.01 mm","100 %",
"2025-01-30 12:06:39","30.2 ℃","62 %","88.9 °","0.7 m/s","1006.8 hPa","0.01 mm","100 %",
"2025-01-30 12:21:39","30.5 ℃","61.5 %","109.8 °","0.9 m/s","1006.3 hPa","0.01 mm","100 %",
"2025-01-30 12:36:39","30.5 ℃","60.5 %","343.2 °","0.2 m/s","1005.9 hPa","0.01 mm","100 %",
"2025-01-30 12:51:39","31.2 ℃","58.5 %","168.1 °","1.3 m/s","1005.5 hPa","0.01 mm","100 %",
"2025-01-30 13:06:39","30.9 ℃","59.5 %","169.8 °","0.5 m/s","1004.9 hPa","0.01 mm","100 %",
"2025-01-30 13:21:39","31.1 ℃","59 %","92.5 °","1 m/s","1004.5 hPa","0.01 mm","100 %",
"2025-01-30 13:36:39","30.9 ℃","58 %","82.3 °","1.5 m/s","1003.9 hPa","0.01 mm","100 %",
"2025-01-30 13:51:39","32.8 ℃","54.5 %","132.9 °","0.5 m/s","1003.9 hPa","0.01 mm","100 %",
"2025-01-30 14:06:39","31.5 ℃","60 %","106.9 °","1.4 m/s","1003.4 hPa","0.01 mm","100 %",
"2025-01-30 14:21:39","30.9 ℃","63 %","68.8 °","1 m/s","1003.1 hPa","0 mm","100 %",
"2025-01-30 14:36:39","31.3 ℃","61.5 %","93.8 °","1.5 m/s","1002.8 hPa","0 mm","100 %",
"2025-01-30 14:51:39","31.3 ℃","60.5 %","94.4 °","1.4 m/s","1002.6 hPa","0 mm","100 %",
"2025-01-30 15:06:39","32 ℃","58.5 %","82.7 °","1.2 m/s","1002.5 hPa","0 mm","100 %",
"2025-01-30 15:21:39","32.1 ℃","57.5 %","137.4 °","1.2 m/s","1002.2 hPa","0 mm","100 %",
"2025-01-30 15:36:39","32.2 ℃","56.5 %","81.9 °","1.6 m/s","1002.1 hPa","0 mm","100 %",
"2025-01-30 15:51:39","32.3 ℃","55.5 %","82.9 °","1.4 m/s","1001.7 hPa","0 mm","100 %",
"2025-01-30 16:21:39","32 ℃","60.5 %","69.7 °","1.7 m/s","1001.8 hPa","0 mm","100 %",
"2025-01-30 16:36:39","32.2 ℃","61 %","89.3 °","1.8 m/s","1002.1 hPa","0 mm","100 %",
"2025-01-30 16:51:41","30.6 ℃","66.5 %","75.9 °","2.8 m/s","1001.9 hPa","0 mm","100 %",
